ID,User,Reaction Type,Reaction Date,INP_SYSDATE
9170,639,Comment,1588164584,2020-04-29 16:49:44
9171,685,Like,1588164390,2020-04-29 16:46:30
9172,808,Comment,1588166566,2020-04-29 17:22:46
9173,668,Emoticon,1588164168,2020-04-29 16:42:48
9174,690,Comment,1588162864,2020-04-29 16:21:04
9175,638,Emoticon,1588164472,2020-04-29 16:47:52
9176,716,Emoticon,1588163255,2020-04-29 16:27:35
9177,688,Like,1588166563,2020-04-29 17:22:43
9178,651,Like,1588164407,2020-04-29 16:46:47
9179,654,Comment,1588161052,2020-04-29 15:50:52
9180,670,Comment,1588165227,2020-04-29 17:00:27
9181,73,Like,1588167737,2020-04-29 17:42:17
9182,723,Like,1588163410,2020-04-29 16:30:10
9183,673,Like,1588164850,2020-04-29 16:54:10
9184,71,Like,1588166000,2020-04-29 17:13:20
9185,730,Emoticon,1588162446,2020-04-29 16:14:06
9186,707,Comment,1588165960,2020-04-29 17:12:40
9187,73,Comment,1588163166,2020-04-29 16:26:06
9188,688,Emoticon,1588166325,2020-04-29 17:18:45
9189,695,Like,1588165822,2020-04-29 17:10:22
9190,735,Comment,1588166659,2020-04-29 17:24:19
9191,695,Like,1588167428,2020-04-29 17:37:08
9192,700,Comment,1588165725,2020-04-29 17:08:45
9193,662,Like,1588164499,2020-04-29 16:48:19
9194,683,Emoticon,1588165669,2020-04-29 17:07:49
9195,654,Comment,1588167549,2020-04-29 17:39:09
9196,731,Comment,1588166398,2020-04-29 17:19:58
9197,664,Like,1588165367,2020-04-29 17:02:47
9198,701,Emoticon,1588162244,2020-04-29 16:10:44
9199,707,Like,1588165720,2020-04-29 17:08:40
9200,688,Like,1588164544,2020-04-29 16:49:04
9201,670,Like,1588164395,2020-04-29 16:46:35
9202,658,Emoticon,1588165370,2020-04-29 17:02:50
9203,675,Emoticon,1588165032,2020-04-29 16:57:12
9204,638,Emoticon,1588165055,2020-04-29 16:57:35
9205,648,Like,1588167156,2020-04-29 17:32:36
9206,118,Like,1588164448,2020-04-29 16:47:28
9207,735,Comment,1588165316,2020-04-29 17:01:56
9208,701,Like,1588167097,2020-04-29 17:31:37
9209,725,Comment,1588163142,2020-04-29 16:25:42
9210,734,Emoticon,1588164951,2020-04-29 16:55:51
9211,645,Emoticon,1588169164,2020-04-29 18:06:04
9212,685,Like,1588164534,2020-04-29 16:48:54
9213,710,Emoticon,1588165241,2020-04-29 17:00:41
9214,663,Emoticon,1588165390,2020-04-29 17:03:10
9215,664,Comment,1588164176,2020-04-29 16:42:56
9216,645,Comment,1588161352,2020-04-29 15:55:52
9217,677,Comment,1588160610,2020-04-29 15:43:30
9218,664,Emoticon,1588163742,2020-04-29 16:35:42
9219,711,Emoticon,1588162960,2020-04-29 16:22:40
9220,71,Emoticon,1588168076,2020-04-29 17:47:56
9221,644,Comment,1588165314,2020-04-29 17:01:54
9222,684,Like,1588168538,2020-04-29 17:55:38
9223,649,Comment,1588165785,2020-04-29 17:09:45
9224,662,Like,1588165316,2020-04-29 17:01:56
9225,662,Comment,1588164531,2020-04-29 16:48:51
9226,634,Comment,1588166085,2020-04-29 17:14:45
9227,711,Emoticon,1588162673,2020-04-29 16:17:53
9228,737,Emoticon,1588166515,2020-04-29 17:21:55
9229,650,Comment,1588165087,2020-04-29 16:58:07
9230,705,Comment,1588159995,2020-04-29 15:33:15
9231,69,Comment,1588164383,2020-04-29 16:46:23
9232,649,Comment,1588163972,2020-04-29 16:39:32
9233,465,Emoticon,1588163417,2020-04-29 16:30:17
9234,677,Like,1588163747,2020-04-29 16:35:47
9235,673,Emoticon,1588165438,2020-04-29 17:03:58
9236,68,Emoticon,1588165989,2020-04-29 17:13:09
9237,676,Emoticon,1588166546,2020-04-29 17:22:26
9238,17,Emoticon,1588165312,2020-04-29 17:01:52
9239,670,Emoticon,1588163027,2020-04-29 16:23:47
9240,69,Comment,1588165638,2020-04-29 17:07:18
9241,682,Comment,1588163732,2020-04-29 16:35:32
9242,702,Like,1588167444,2020-04-29 17:37:24
9243,725,Like,1588166605,2020-04-29 17:23:25
9244,712,Emoticon,1588167753,2020-04-29 17:42:33
9245,676,Emoticon,1588162815,2020-04-29 16:20:15
9246,17,Emoticon,1588167372,2020-04-29 17:36:12
9247,651,Like,1588168452,2020-04-29 17:54:12
9248,653,Like,1588163310,2020-04-29 16:28:30
9249,642,Emoticon,1588164645,2020-04-29 16:50:45
9250,684,Like,1588165494,2020-04-29 17:04:54
9251,516,Like,1588162616,2020-04-29 16:16:56
9252,516,Comment,1588167412,2020-04-29 17:36:52
9253,636,Like,1588164400,2020-04-29 16:46:40
9254,678,Emoticon,1588164770,2020-04-29 16:52:50
9255,721,Like,1588164209,2020-04-29 16:43:29
9256,654,Emoticon,1588163370,2020-04-29 16:29:30
9257,17,Comment,1588163822,2020-04-29 16:37:02
9258,634,Emoticon,1588166841,2020-04-29 17:27:21
9259,75,Like,1588162090,2020-04-29 16:08:10
9260,697,Emoticon,1588168158,2020-04-29 17:49:18
9261,688,Emoticon,1588164796,2020-04-29 16:53:16
9262,727,Like,1588162283,2020-04-29 16:11:23
9263,694,Comment,1588164614,2020-04-29 16:50:14
9264,700,Like,1588165755,2020-04-29 17:09:15
9265,74,Emoticon,1588164764,2020-04-29 16:52:44
9266,665,Like,1588166056,2020-04-29 17:14:16
9267,719,Emoticon,1588165800,2020-04-29 17:10:00
9268,730,Emoticon,1588166707,2020-04-29 17:25:07
9269,712,Like,1588163886,2020-04-29 16:38:06
9270,682,Like,1588163246,2020-04-29 16:27:26
9271,69,Emoticon,1588164752,2020-04-29 16:52:32
9272,688,Comment,1588165254,2020-04-29 17:00:54
9273,687,Comment,1588164728,2020-04-29 16:52:08
9274,708,Comment,1588161857,2020-04-29 16:04:17
9275,714,Emoticon,1588166630,2020-04-29 17:23:50
9276,664,Like,1588167531,2020-04-29 17:38:51
9277,725,Comment,1588167334,2020-04-29 17:35:34
9278,681,Emoticon,1588167169,2020-04-29 17:32:49
9279,701,Emoticon,1588163548,2020-04-29 16:32:28
9280,669,Emoticon,1588165393,2020-04-29 17:03:13
9281,691,Like,1588164306,2020-04-29 16:45:06
9282,699,Like,1588162363,2020-04-29 16:12:43
9283,663,Like,1588164662,2020-04-29 16:51:02
9284,699,Emoticon,1588166905,2020-04-29 17:28:25
9285,729,Comment,1588165717,2020-04-29 17:08:37
9286,634,Comment,1588165795,2020-04-29 17:09:55
9287,681,Comment,1588165348,2020-04-29 17:02:28
9288,72,Comment,1588165095,2020-04-29 16:58:15
9289,65,Comment,1588166610,2020-04-29 17:23:30
9290,688,Like,1588165691,2020-04-29 17:08:11
9291,721,Like,1588168502,2020-04-29 17:55:02
9292,643,Emoticon,1588165774,2020-04-29 17:09:34
9293,637,Like,1588166762,2020-04-29 17:26:02
9294,667,Comment,1588165396,2020-04-29 17:03:16
9295,69,Comment,1588165608,2020-04-29 17:06:48
9296,706,Comment,1588164934,2020-04-29 16:55:34
9297,75,Emoticon,1588167569,2020-04-29 17:39:29
9298,693,Like,1588164985,2020-04-29 16:56:25
9299,647,Like,1588165209,2020-04-29 17:00:09
9300,716,Emoticon,1588165741,2020-04-29 17:09:01
9301,694,Emoticon,1588170462,2020-04-29 18:27:42
9302,663,Emoticon,1588165710,2020-04-29 17:08:30
9303,70,Comment,1588165540,2020-04-29 17:05:40
9304,68,Like,1588165148,2020-04-29 16:59:08
9305,666,Like,1588163133,2020-04-29 16:25:33
9306,706,Comment,1588165188,2020-04-29 16:59:48
9307,667,Comment,1588166980,2020-04-29 17:29:40
9308,725,Emoticon,1588165866,2020-04-29 17:11:06
9309,651,Comment,1588168606,2020-04-29 17:56:46
9310,667,Like,1588166643,2020-04-29 17:24:03
9311,713,Like,1588164023,2020-04-29 16:40:23
9312,653,Emoticon,1588162062,2020-04-29 16:07:42
9313,709,Emoticon,1588169251,2020-04-29 18:07:31
9314,638,Like,1588162918,2020-04-29 16:21:58
9315,719,Emoticon,1588162791,2020-04-29 16:19:51
9316,721,Like,1588162252,2020-04-29 16:10:52
9317,642,Emoticon,1588163952,2020-04-29 16:39:12
9318,638,Emoticon,1588165949,2020-04-29 17:12:29
9319,669,Like,1588164988,2020-04-29 16:56:28
9320,644,Emoticon,1588167492,2020-04-29 17:38:12
9321,688,Like,1588162617,2020-04-29 16:16:57
9322,637,Like,1588160952,2020-04-29 15:49:12
9323,734,Comment,1588165825,2020-04-29 17:10:25
9324,788,Comment,1588163889,2020-04-29 16:38:09
9325,703,Comment,1588162769,2020-04-29 16:19:29
9326,714,Comment,1588160776,2020-04-29 15:46:16
9327,642,Like,1588162704,2020-04-29 16:18:24
9328,680,Like,1588163987,2020-04-29 16:39:47
9329,704,Comment,1588164291,2020-04-29 16:44:51
9330,684,Like,1588163369,2020-04-29 16:29:29
9331,682,Like,1588168023,2020-04-29 17:47:03
9332,695,Emoticon,1588168186,2020-04-29 17:49:46
9333,736,Comment,1588163491,2020-04-29 16:31:31
9334,665,Comment,1588166917,2020-04-29 17:28:37
9335,729,Emoticon,1588162936,2020-04-29 16:22:16
9336,668,Comment,1588163816,2020-04-29 16:36:56
9337,663,Emoticon,1588166218,2020-04-29 17:16:58
9338,667,Like,1588164051,2020-04-29 16:40:51
9339,670,Like,1588164530,2020-04-29 16:48:50
9340,659,Emoticon,1588166733,2020-04-29 17:25:33
9341,685,Like,1588164083,2020-04-29 16:41:23
9342,670,Like,1588164697,2020-04-29 16:51:37
9343,659,Emoticon,1588162170,2020-04-29 16:09:30
9344,638,Like,1588163509,2020-04-29 16:31:49
9345,682,Like,1588165471,2020-04-29 17:04:31
9346,656,Comment,1588161446,2020-04-29 15:57:26
9347,71,Emoticon,1588168740,2020-04-29 17:59:00
9348,732,Like,1588164357,2020-04-29 16:45:57
9349,686,Comment,1588168076,2020-04-29 17:47:56
9350,667,Emoticon,1588165809,2020-04-29 17:10:09
9351,724,Like,1588168775,2020-04-29 17:59:35
9352,641,Like,1588168362,2020-04-29 17:52:42
9353,686,Like,1588166798,2020-04-29 17:26:38
9354,727,Emoticon,1588165329,2020-04-29 17:02:09
9355,641,Comment,1588164217,2020-04-29 16:43:37
9356,672,Emoticon,1588165701,2020-04-29 17:08:21
9357,71,Like,1588166149,2020-04-29 17:15:49
9358,666,Comment,1588164588,2020-04-29 16:49:48
9359,665,Comment,1588163983,2020-04-29 16:39:43
9360,690,Emoticon,1588165510,2020-04-29 17:05:10
9361,659,Emoticon,1588166669,2020-04-29 17:24:29
9362,717,Like,1588163093,2020-04-29 16:24:53
9363,788,Like,1588160900,2020-04-29 15:48:20
9364,661,Emoticon,1588162773,2020-04-29 16:19:33
9365,703,Comment,1588166903,2020-04-29 17:28:23
9366,833,Like,1588165244,2020-04-29 17:00:44
9367,709,Emoticon,1588162524,2020-04-29 16:15:24
9368,636,Like,1588166216,2020-04-29 17:16:56
9369,661,Comment,1588166134,2020-04-29 17:15:34
9370,732,Like,1588164207,2020-04-29 16:43:27
9371,685,Comment,1588166349,2020-04-29 17:19:09
9372,670,Emoticon,1588165687,2020-04-29 17:08:07
9373,710,Like,1588165868,2020-04-29 17:11:08
9374,733,Like,1588162104,2020-04-29 16:08:24
9375,727,Like,1588164639,2020-04-29 16:50:39
9376,698,Like,1588162713,2020-04-29 16:18:33
9377,717,Comment,1588165397,2020-04-29 17:03:17
9378,833,Comment,1588165463,2020-04-29 17:04:23
9379,708,Like,1588165180,2020-04-29 16:59:40
9380,676,Like,1588164450,2020-04-29 16:47:30
9381,646,Emoticon,1588164797,2020-04-29 16:53:17
9382,728,Like,1588165899,2020-04-29 17:11:39
9383,657,Emoticon,1588163939,2020-04-29 16:38:59
9384,700,Emoticon,1588163661,2020-04-29 16:34:21
9385,658,Comment,1588170443,2020-04-29 18:27:23
9386,718,Emoticon,1588165649,2020-04-29 17:07:29
9387,689,Emoticon,1588164856,2020-04-29 16:54:16
9388,737,Emoticon,1588166815,2020-04-29 17:26:55
9389,713,Emoticon,1588165430,2020-04-29 17:03:50
9390,666,Comment,1588166191,2020-04-29 17:16:31
9391,709,Like,1588166007,2020-04-29 17:13:27
9392,668,Like,1588168682,2020-04-29 17:58:02
9393,717,Comment,1588164523,2020-04-29 16:48:43
9394,659,Emoticon,1588165468,2020-04-29 17:04:28
9395,658,Comment,1588161410,2020-04-29 15:56:50
9396,737,Like,1588164093,2020-04-29 16:41:33
9397,70,Comment,1588161508,2020-04-29 15:58:28
9398,415,Emoticon,1588166013,2020-04-29 17:13:33
9399,673,Comment,1588163687,2020-04-29 16:34:47
9400,668,Comment,1588163470,2020-04-29 16:31:10
9401,634,Emoticon,1588166444,2020-04-29 17:20:44
9402,650,Like,1588166191,2020-04-29 17:16:31
9403,716,Emoticon,1588162789,2020-04-29 16:19:49
9404,652,Like,1588169888,2020-04-29 18:18:08
9405,640,Emoticon,1588166113,2020-04-29 17:15:13
9406,727,Like,1588169433,2020-04-29 18:10:33
9407,648,Emoticon,1588165921,2020-04-29 17:12:01
9408,667,Comment,1588167578,2020-04-29 17:39:38
9409,687,Comment,1588166114,2020-04-29 17:15:14
9410,287,Like,1588165785,2020-04-29 17:09:45
9411,287,Comment,1588166547,2020-04-29 17:22:27
9412,640,Comment,1588161084,2020-04-29 15:51:24
9413,716,Like,1588161625,2020-04-29 16:00:25
9414,634,Like,1588164671,2020-04-29 16:51:11
9415,17,Like,1588164004,2020-04-29 16:40:04
9416,722,Emoticon,1588165869,2020-04-29 17:11:09
9417,725,Emoticon,1588166716,2020-04-29 17:25:16
9418,710,Comment,1588164028,2020-04-29 16:40:28
9419,675,Like,1588166654,2020-04-29 17:24:14
9420,646,Comment,1588167019,2020-04-29 17:30:19
9421,668,Emoticon,1588166129,2020-04-29 17:15:29
9422,664,Emoticon,1588163773,2020-04-29 16:36:13
9423,69,Comment,1588168719,2020-04-29 17:58:39
9424,715,Comment,1588166285,2020-04-29 17:18:05
9425,667,Emoticon,1588165168,2020-04-29 16:59:28
9426,641,Comment,1588163940,2020-04-29 16:39:00
9427,639,Like,1588163441,2020-04-29 16:30:41
9428,677,Emoticon,1588162105,2020-04-29 16:08:25
9429,671,Emoticon,1588163913,2020-04-29 16:38:33
9430,659,Emoticon,1588165625,2020-04-29 17:07:05
9431,731,Like,1588164007,2020-04-29 16:40:07
9432,711,Like,1588164309,2020-04-29 16:45:09
9433,663,Like,1588161564,2020-04-29 15:59:24
9434,650,Emoticon,1588162850,2020-04-29 16:20:50
9435,675,Like,1588163703,2020-04-29 16:35:03
9436,677,Like,1588163599,2020-04-29 16:33:19
9437,675,Like,1588166852,2020-04-29 17:27:32
9438,686,Emoticon,1588165422,2020-04-29 17:03:42
9439,676,Comment,1588161228,2020-04-29 15:53:48
9440,667,Emoticon,1588165653,2020-04-29 17:07:33
9441,729,Comment,1588164854,2020-04-29 16:54:14
9442,700,Like,1588166223,2020-04-29 17:17:03
9443,643,Emoticon,1588165533,2020-04-29 17:05:33
9444,717,Emoticon,1588164298,2020-04-29 16:44:58
9445,649,Comment,1588165241,2020-04-29 17:00:41
9446,704,Emoticon,1588163708,2020-04-29 16:35:08
9447,713,Like,1588166944,2020-04-29 17:29:04
9448,72,Like,1588163810,2020-04-29 16:36:50
9449,649,Like,1588165652,2020-04-29 17:07:32
9450,415,Like,1588166794,2020-04-29 17:26:34
9451,672,Like,1588162822,2020-04-29 16:20:22
9452,722,Like,1588166295,2020-04-29 17:18:15
9453,67,Like,1588167940,2020-04-29 17:45:40
9454,689,Emoticon,1588164522,2020-04-29 16:48:42
9455,687,Comment,1588163846,2020-04-29 16:37:26
9456,657,Comment,1588171078,2020-04-29 18:37:58
9457,658,Like,1588162931,2020-04-29 16:22:11
9458,679,Comment,1588164548,2020-04-29 16:49:08
9459,707,Comment,1588165849,2020-04-29 17:10:49
9460,655,Emoticon,1588165054,2020-04-29 16:57:34
9461,712,Comment,1588165865,2020-04-29 17:11:05
9462,668,Emoticon,1588166144,2020-04-29 17:15:44
9463,658,Comment,1588164739,2020-04-29 16:52:19
9464,696,Emoticon,1588164575,2020-04-29 16:49:35
9465,682,Emoticon,1588167461,2020-04-29 17:37:41
9466,685,Like,1588163895,2020-04-29 16:38:15
9467,656,Emoticon,1588162117,2020-04-29 16:08:37
9468,653,Comment,1588163890,2020-04-29 16:38:10
9469,674,Like,1588161278,2020-04-29 15:54:38
9470,685,Comment,1588168035,2020-04-29 17:47:15
9471,734,Like,1588163911,2020-04-29 16:38:31
9472,716,Comment,1588168135,2020-04-29 17:48:55
9473,733,Comment,1588165260,2020-04-29 17:01:00
9474,701,Comment,1588162870,2020-04-29 16:21:10
9475,714,Like,1588171861,2020-04-29 18:51:01
9476,698,Comment,1588166507,2020-04-29 17:21:47
9477,712,Like,1588165463,2020-04-29 17:04:23
9478,697,Comment,1588164710,2020-04-29 16:51:50
9479,653,Comment,1588166985,2020-04-29 17:29:45
9480,71,Emoticon,1588166947,2020-04-29 17:29:07
9481,663,Comment,1588163154,2020-04-29 16:25:54
9482,722,Like,1588163480,2020-04-29 16:31:20
9483,676,Emoticon,1588165512,2020-04-29 17:05:12
9484,698,Emoticon,1588165698,2020-04-29 17:08:18
9485,705,Comment,1588166372,2020-04-29 17:19:32
9486,650,Comment,1588166321,2020-04-29 17:18:41
9487,704,Like,1588162470,2020-04-29 16:14:30
9488,17,Emoticon,1588160829,2020-04-29 15:47:09
9489,713,Emoticon,1588166744,2020-04-29 17:25:44
9490,671,Like,1588165556,2020-04-29 17:05:56
9491,685,Emoticon,1588169627,2020-04-29 18:13:47
9492,642,Emoticon,1588164630,2020-04-29 16:50:30
9493,691,Emoticon,1588163356,2020-04-29 16:29:16
9494,733,Emoticon,1588166019,2020-04-29 17:13:39
9495,700,Emoticon,1588164656,2020-04-29 16:50:56
9496,635,Emoticon,1588170408,2020-04-29 18:26:48
9497,70,Comment,1588162636,2020-04-29 16:17:16
9498,731,Emoticon,1588164982,2020-04-29 16:56:22
9499,724,Emoticon,1588164201,2020-04-29 16:43:21
9500,640,Emoticon,1588167292,2020-04-29 17:34:52
9501,660,Like,1588162818,2020-04-29 16:20:18
9502,287,Comment,1588163660,2020-04-29 16:34:20
9503,687,Emoticon,1588164571,2020-04-29 16:49:31
9504,662,Emoticon,1588166983,2020-04-29 17:29:43
9505,680,Like,1588163075,2020-04-29 16:24:35
9506,671,Like,1588168326,2020-04-29 17:52:06
9507,634,Like,1588164289,2020-04-29 16:44:49
9508,641,Emoticon,1588163903,2020-04-29 16:38:23
9509,694,Emoticon,1588166019,2020-04-29 17:13:39
9510,677,Like,1588167812,2020-04-29 17:43:32
9511,642,Like,1588166145,2020-04-29 17:15:45
9512,675,Like,1588163701,2020-04-29 16:35:01
9513,653,Like,1588164389,2020-04-29 16:46:29
9514,706,Comment,1588166630,2020-04-29 17:23:50
9515,647,Like,1588165831,2020-04-29 17:10:31
9516,465,Comment,1588164655,2020-04-29 16:50:55
9517,700,Emoticon,1588163379,2020-04-29 16:29:39
9518,665,Emoticon,1588169055,2020-04-29 18:04:15
9519,635,Comment,1588167357,2020-04-29 17:35:57
9520,634,Emoticon,1588167764,2020-04-29 17:42:44
9521,657,Emoticon,1588164060,2020-04-29 16:41:00
9522,665,Like,1588164438,2020-04-29 16:47:18
9523,833,Emoticon,1588165073,2020-04-29 16:57:53
9524,709,Comment,1588164199,2020-04-29 16:43:19
9525,678,Emoticon,1588162504,2020-04-29 16:15:04
9526,640,Like,1588166096,2020-04-29 17:14:56
9527,640,Like,1588165496,2020-04-29 17:04:56
9528,642,Like,1588168076,2020-04-29 17:47:56
9529,635,Emoticon,1588164046,2020-04-29 16:40:46
9530,654,Emoticon,1588164785,2020-04-29 16:53:05
9531,708,Like,1588167892,2020-04-29 17:44:52
9532,678,Comment,1588165091,2020-04-29 16:58:11
9533,641,Comment,1588164724,2020-04-29 16:52:04
9534,652,Comment,1588163562,2020-04-29 16:32:42
9535,700,Like,1588165045,2020-04-29 16:57:25
9536,642,Like,1588167542,2020-04-29 17:39:02
9537,736,Comment,1588164529,2020-04-29 16:48:49
9538,67,Like,1588164150,2020-04-29 16:42:30
9539,718,Like,1588167432,2020-04-29 17:37:12
9540,639,Emoticon,1588164078,2020-04-29 16:41:18
9541,724,Like,1588163397,2020-04-29 16:29:57
9542,669,Like,1588165688,2020-04-29 17:08:08
9543,719,Emoticon,1588164380,2020-04-29 16:46:20
9544,673,Like,1588164862,2020-04-29 16:54:22
9545,636,Like,1588167388,2020-04-29 17:36:28
9546,665,Comment,1588166656,2020-04-29 17:24:16
9547,73,Comment,1588167026,2020-04-29 17:30:26
9548,701,Emoticon,1588167144,2020-04-29 17:32:24
9549,701,Like,1588165169,2020-04-29 16:59:29
9550,687,Like,1588164575,2020-04-29 16:49:35
9551,649,Emoticon,1588164104,2020-04-29 16:41:44
9552,721,Emoticon,1588162861,2020-04-29 16:21:01
9553,688,Like,1588165352,2020-04-29 17:02:32
9554,702,Comment,1588163650,2020-04-29 16:34:10
9555,679,Emoticon,1588166598,2020-04-29 17:23:18
9556,654,Emoticon,1588165421,2020-04-29 17:03:41
9557,695,Comment,1588158968,2020-04-29 15:16:08
9558,639,Comment,1588167514,2020-04-29 17:38:34
9559,721,Comment,1588166761,2020-04-29 17:26:01
9560,516,Comment,1588165226,2020-04-29 17:00:26
9561,691,Emoticon,1588165222,2020-04-29 17:00:22
9562,661,Emoticon,1588165211,2020-04-29 17:00:11
9563,694,Emoticon,1588167343,2020-04-29 17:35:43
9564,684,Emoticon,1588165254,2020-04-29 17:00:54
9565,17,Comment,1588165626,2020-04-29 17:07:06
9566,808,Comment,1588164603,2020-04-29 16:50:03
9567,643,Emoticon,1588161439,2020-04-29 15:57:19
9568,644,Emoticon,1588167137,2020-04-29 17:32:17
9569,732,Like,1588167217,2020-04-29 17:33:37
9570,693,Like,1588165000,2020-04-29 16:56:40
9571,645,Comment,1588162516,2020-04-29 16:15:16
9572,705,Comment,1588169376,2020-04-29 18:09:36
9573,516,Emoticon,1588165475,2020-04-29 17:04:35
9574,833,Comment,1588163365,2020-04-29 16:29:25
9575,687,Like,1588162417,2020-04-29 16:13:37
9576,708,Comment,1588163174,2020-04-29 16:26:14
9577,788,Like,1588161966,2020-04-29 16:06:06
9578,75,Comment,1588165572,2020-04-29 17:06:12
9579,74,Emoticon,1588164600,2020-04-29 16:50:00
9580,667,Emoticon,1588164650,2020-04-29 16:50:50
9581,648,Like,1588163782,2020-04-29 16:36:22
9582,643,Comment,1588166235,2020-04-29 17:17:15
9583,678,Emoticon,1588162125,2020-04-29 16:08:45
9584,287,Emoticon,1588161346,2020-04-29 15:55:46
9585,708,Like,1588164659,2020-04-29 16:50:59
9586,651,Emoticon,1588164223,2020-04-29 16:43:43
9587,724,Comment,1588163689,2020-04-29 16:34:49
9588,659,Like,1588163833,2020-04-29 16:37:13
9589,721,Emoticon,1588164935,2020-04-29 16:55:35
9590,650,Emoticon,1588168199,2020-04-29 17:49:59
9591,732,Comment,1588164604,2020-04-29 16:50:04
9592,730,Emoticon,1588167054,2020-04-29 17:30:54
